log_adj,smiles,group
0.934793045,O1C2(CCC(CC2)C(=O)N(CCN2CCCCC2)C)c2c(cccc2)C1=O,training
1.187564279,O(C)c1cc(ccc1)CN(C(=O)Nc1ccc(cc1)-c1cn[nH]c1)C1CC1,training
1.885436545,O=C1NCCCc2n(c3c(c2C)C(=O)CC(C3)(C)C)-c2cc(N[C@H]1C)c(cc2)C(=O)N,training
1.711031259,O1CCN(CC1)c1nc(nc2n(nnc12)CC)-c1ccc(NC(=O)Nc2ccc(cc2)C(=O)NCCc2ncccc2)cc1,training
2.134811101,FC(F)(F)c1ccc(cc1)C1=CC(=O)N(C=C1)c1cc2c(n(nc2)CCN2CCCC2)cc1,training
1.641951784,C1=CC2=C(C=C1)N=CC=C2,training
0.931313037,Clc1ccc(cc1)-c1n[nH]c(c1-c1ncncc1)C1CCN(CC1)C1CCOC1,training
-2.416652404,ClC1=CC(=CC(Cl)=C1)C1=CC(Cl)=CC(Cl)=C1,training
3.071429485,OC(=O)c1ccccc1-c1ccc(cc1)Cn1c2c(nc1CCC)c(cc(c2)-c1nc2c(n1C)cccc2)C,training
0.922981324,O(CCCN1CCCCC1)c1ccc(cc1)-c1cc2n(C=CC=C2)c1C,training
0.938248584,Fc1cc(ccc1)C[C@@H](N)C=1NC(=O)c2c(N=1)c(OC)cc(c2)-c1cn[nH]c1,training
1.092408584,O1CCCc2c1ccc(-c1c(C)c(nc(C)c1[C@H](OC(C)(C)C)C(O)=O)-c1cc(C)c(cc1)C)c2C,training
2.587590445,Fc1cc(O[C@@H]2CCN(C2)C(CCC(C(=O)N)(c2ccccc2)c2ccccc2)(C)C)cc(O)c1,training
0.501593547,S(=O)(=O)(N1CCc2c1nc(nc2-c1cnc(nc1)N)N1CCOCC1)C,training
1.010760797,s1c2c(cc(NC(=O)C3(NC(=O)c4cc5n(C)c(c(c5cc4)C4CCCCC4)-c4ncccc4)CCC3)cc2)c(C)c1C(=O)N,training
1.852422092,Brc1ccc(cc1)-c1ccc(S(=O)(=O)Nc2cc(ccc2O)CO)cc1,training
1.395815988,Fc1c2c([nH]cc2C(=O)C(=O)N2CCN(CC2)C(=O)c2ccccc2)c(cc1)-c1[nH]cnc1,training
1.90891184,Clc1cc(C)c(S(=O)(=O)C=2C(N3C(=NC=2SC)C=CC=C3)=N)cc1C,training
0.820296935,S(=O)(=O)(Nc1cc2S(=O)(=O)N=C(Nc2cc1)C=1C(=O)N([C@@H]2[C@@H]([C@H]3CC[C@@H]2C3)C=1O)CC1CCCC1)C,training
3.165018028,O=C(Nc1ccc(cc1)-c1c2nc[nH]c2ncc1)Nc1ccc(cc1)-c1ccc(cc1)C#N,training
1.046837187,Fc1cc\2c(NC(=O)/C/2=C\c2[nH]c(C)c(C(=O)NCCN(CC)CC)c2C)cc1,training
2.853686345,s1c2nc(OC)ccc2nc1NC(=O)C(CC1CCCC1)c1ccc(S(=O)(=O)N2CCCCC2)cc1,training
0.394468136,CN1C2=CC=C(Cl)C=C2C(=NC(O)C1=O)C1=CC=CC=C1,training
0.528576341,NC1=CC=C(C=C1)C(C1=CC=C(N)C=C1)=C1C=CC(=N)C=C1,training
0.444135429,O=C1N(C2CC2)C(=O)N(C1)Cc1ccc(cc1)-c1nc(ccc1)CN1CCCCC1,training
2.048123411,Fc1ccc(cc1)C(N1[C@H]2C[C@H](N(C2)C2CCC2)C1)c1nnnn1Cc1ccccc1,training
0.759306988,COC(=O)C1=C(C=C(CNS(C)(=O)=O)C=C1)S(=O)(=O)NC(=O)NC1=NC(OC)=CC(OC)=N1,training
1.958441175,O(c1c2c(ccc1)cncc2)c1ccc(NC(=O)N2CCN(CC2)c2ncnc3c2cc(OCCOC)c(OCCOC)c3)cc1,training
2.625199146,Clc1cc(S(=O)(=O)N2CCN(C[C@H]2C)c2ccccc2C(F)(F)F)ccc1Cl,training
1.005782178,O(C)c1ccc(cc1-c1cnc(N(C)C)cc1C)C1=Nc2c(n(nc2C(C)(C)C)CCCO)C(=O)NC1,training
0.703422742,s1c2c(nc(nc2NCCCN(C)C)NC)cc1-c1cc(OC(F)(F)F)ccc1,training
0.900031125,Clc1cc(Oc2c(n(nc2C)CCO)C)cc(Cl)c1,training
1.629516013,ClCC(=O)NC1=CC=CC=C1,training
0.787423069,Clc1cc(ccc1Cl)C1(CCCCCC1)CN,training
1.333365143,Clc1cccc([C@@H]2[C@@]3(c4c(NC3=O)cc(Cl)cc4)[C@@H](N[C@H]2C(=O)NC2CC(O)C2)CC(C)(C)C)c1F,training
1.039107733,S(=O)(=O)(NCCO)c1ccc(cc1)-c1c2cc([nH]c2ncc1)C1CC1,training
1.113803636,Brc1ccc(cc1)-c1ccc(S(=O)(=O)Nc2cc(ccc2)CO)cc1,training
1.875552485,O1c2c(cccc2[C@@H]2C(C(=O)C)=C(NC(C)=C2C(OCC)=O)C)C(=O)C=C1C,training
0.236871783,O1N=C(CC1c1ccc(nc1)N1CCOCC1)c1oc([N+](=O)[O-])cc1,training
1.705432959,CCC1=C(N(C(C)COC)C(=O)CCl)C(C)=CC=C1,training
0.408710396,Clc1ccc(cc1)-c1[nH]nc(c1-c1ncncc1)C1CCN(CC1)C(=O)CO,training
1.368225317,s1cccc1C1=NN(CCC(C)C)C(=O)C(=C1O)C=1Nc2c(S(=O)(=O)N=1)cc(S(=O)(=O)N)cc2,training
0.569529873,O(C)c1cc(ccc1OC)C(=O)NCc1cc(ccc1)C(=O)NCCC1CCNCC1,training
0.695842507,Clc1ccccc1CNc1nc(NCC2CCNCC2)c([N+](=O)[O-])cn1,training
1.186901731,FC(F)(F)c1nn(c2c1CCCC2)-c1ccc(cc1)C(=O)N1CCCC1,training
-0.106704677,CN1C2=C(NC=N2)C(=O)N(C)C1=O,training
1.228070699,CC1=C(O)C=C(N)C=C1,training
1.532044947,s1c2nc(OC)ccc2nc1NC(=O)C(CC1CCCC1)c1ccc(S(=O)(=O)NC2CC2)cc1,training
1.431331503,S(=O)(=O)(CCC(C)C)CCCOc1cc2ncnc(N3CCN(CC3)C(=O)Nc3ccc(OC(C)C)cc3)c2cc1OC,training
1.742323609,s1cccc1C1CC(=O)c2c([nH]c(C(OC(C)C)=O)c2C)C1,training
0.496836961,Clc1cc(CN2CCN(S(=O)(=O)c3ccc(F)cc3)CC2)c(OCC(O)=O)cc1,training
0.165194178,CCCC1=NC(=S)NC(=O)C1,training
2.080236084,O1CCN(CC1)CCN1c2c(N(C(=O)N[C@@H](C(C)(C)C)C(=O)N(C)C)C1=O)cccc2,training
0.800516333,O=C1c2ccc(nc2N(C=C1C(O)=O)CC)C,training
0.889585602,O(c1c(cc(cc1C)\C=C\C#N)C)c1cc(Nc2ccc(cc2)C#N)c(N)cc1[N+](=O)[O-],training
1.065001339,FC(F)(F)c1cc(cc(c1)C(F)(F)F)[C@@H]1C[C@H]1C1CC(=O)CC(=O)C1,training
1.371646839,O=C(Nc1ccc(cc1)C)C=C,training
2.413768678,O(CCCN(C)C)c1ccc(cc1)C(=O)N1CC(c2c([nH]c3c2cccc3)C(=C1)C(OC(C)C)=O)(C)C,training
1.678406383,CCCOC(=O)C1=CC=C(O)C=C1,training
0.85324589,s1cccc1-c1n(c2c(ccc(c2)C(=O)NC(C(=O)Nc2ccc(cc2)\C=C\C(O)=O)(C)C)c1C1CCCCC1)C,training
0.847380479,n1n(nnc1)C(CCNC)c1cc2c(cc1)cccc2,training
1.562221284,S(=O)(=O)(c1cc(c2ncc(C(=O)N)c(Nc3cc(OC)ccc3)c2c1)C)c1cc(ccc1)C(=O)N(C)C,training
0.156077421,Oc1c(cc(cc1C(C)(C)C)C(=O)Cn1c2cc(C)c(cc2nc1NCCCO)C)C(C)(C)C,training
2.283235687,O1CCN2[C@@H](CNc3cc(-n4c(CCC2)c(c2c4CC(CC2=O)(C)C)C)ccc3C(=O)N)C1,training
1.605267613,Clc1ccc(cc1C(=O)NCC1(O)CCCCCC1)-c1n[nH]cc1,training
1.119183269,CC(C)NCC(O)COC1=C2C=CC=CC2=CC=C1,training
1.850319548,Clc1nc(N2CCCc3cc(OC)ccc23)c2c(n1)cccc2,training
1.886771943,Clc1sc(S(=O)(=O)Nc2nn(c3c2c(OC)ccc3)Cc2cc(ccc2)CNC(=O)C(O)(C)C)cc1,training
1.665627267,FCCCCn1c2c(nc1CN1c3c(N(C4CC4)C1=O)ccnc3)cccc2,training
0.244743551,S(=O)(=O)(N1CCC(CC1)C(=O)Nc1c2c(ccc1)cncc2)c1ccc(cc1C)C,training
1.061707185,O(C)c1ccc(NC(=O)C=C)cc1,training
0.85860997,CCNC1=NC(NCC)=NC(Cl)=N1,training
1.28171075,Fc1cc(F)c(F)cc1Nc1oc(nn1)C(=O)Nc1ccc(OC2CCC(CC2)C(O)=O)cc1F,training
1.54421976,Fc1ccc(cc1)C(=O)C1CCN(CC1)CCN1C(=O)c2c(NC1=O)cccc2,training
2.277036332,S(Cc1cccnc1C#N)c1nc(O)c(c2c1COCC2)C#N,training
0.127444156,O(CCN1CCCC1)c1cc2ncnc(N3CCN(CC3)C(=O)Nc3ccc(OC(C)C)cc3)c2cc1OCCOC,training
0.937015814,O(C)c1ccc(cc1-c1cnc(OC)nc1OC)C1=Nc2c(n(nc2C(C)(C)C)CCO)C(=O)NC1,training
0.502460146,S1c2c(NC1=O)c(O)ccc2[C@@H](O)CNCCc1cc(ccc1)CNCCc1ncccc1,training
1.815644772,CSC(=O)C1=C(N=C(C(C(=O)SC)=C1CC(C)C)C(F)(F)F)C(F)F,training
1.075084912,O(C)c1cc(ccc1)CN(C(=O)c1[nH]c2nc(ccc2c1)-c1cn[nH]c1)C1CC1,training
2.162824782,Clc1cc(S(=O)(=O)\N=C(/NCC)\N2N=CC(C2)CC)cc(Cl)c1,training
1.565012558,Fc1ccc(Nc2nccc(c2)-c2cc(ncc2)NC(=O)C2CCOCC2)cc1,training
1.112009786,Fc1cc(cc(Oc2c(n(nc2CC)CCO)CC)c1)C#N,training
0.947619622,s1cc(cc1)C(=O)N[C@@H](C1CCCC1)c1nnn(c1)C1(CC1)C#N,training
1.088974763,O=C1N(CC(=O)N(CCONC(N)=N)C)C(=CN=C1NCCc1ccc(cc1)C)C,training
0.596253759,CC(C)NCC(O)COC1=CC=CC=C1OCC=C,training
1.540836602,Clc1cc(Nc2c3sc(nc3ncc2C#N)Nc2ccc(cc2)CN2CCOCC2)ccc1F,training
3.421313785,CCOC(=O)C(C)OC1=CC=C(OC2=NC3=C(O2)C=C(Cl)C=C3)C=C1,training
0.725308342,s1c2c(nc(nc2NCCCN(C)C)NC)cc1-c1ccc(-n2nccc2)cc1,training
1.471835772,Fc1cc(cc(F)c1O)C(=O)NCC1CCC(CC1)COc1ccccc1,training
1.130663027,O=C(Nc1ccccc1N)c1ccc(cc1)CNc1nc(ccn1)-c1cccnc1,training
1.494702467,P(Oc1ccccc1)(=O)(N[C@@H](Cc1ccccc1)C(OCC)=O)CO[C@H]1O[C@@H](OCn2c3ncnc(N)c3nc2)C(F)=C1,training
2.00834907,Clc1cc(S(=O)(=O)C=2C(N3C(=NC=2SC)C=CC=C3)=N)ccc1Cl,training
1.541295154,s1ccnc1C\1=NNC(=O)/C/1=C\c1c2c(n(c1)C)cccc2OCc1cccc(F)c1F,training
2.355490461,CCOC(=O)N1CCC(CC1)=C1C2=C(CCC3=C1N=CC=C3)C=C(Cl)C=C2,training
3.14694572,CCCCOC(=O)C(C)OC1=CC=C(OC2=CC=C(C=N2)C(F)(F)F)C=C1,training
1.251878159,OC1c2c(cc(O)cc2)CCN(C1)CCCCc1ccccc1,training
1.347235756,O1CCN(CC1)CCC(=O)c1cc2CC(COc2cc1)c1[nH]c2cc(ccc2n1)-c1nc(ncc1)N,training
0.830383475,S(=O)(=O)(NC(=O)[C@]12NC(=O)[C@H]3N(C[C@H](Oc4cc(OC(C)C)nc5c4ccc(OC)c5C)C3)C(=O)[C@@H](NC(=O)c3n[nH]cc3)CCCCC\C=C/[C@@H]1C2)C1CC1,training
1.309117945,Clc1ccc(cc1)C(OC(=O)N)CCN1CCN(CC1)c1ccccc1,training
2.104960086,s1c2c(nc1NC(=O)c1ccccc1)cccc2,training
2.05029316,O1c2c(cccc2-c2cc(OCC3(COC3)C)c(NC(=O)CN3CCOCC3)cc2)C(=O)C=C1N1CCOCC1,training
0.790921034,s1c2cc(F)ccc2nc1N,training
1.281888415,Fc1c(cccc1F)C1Oc2c(N(CCCOC)C1=O)cc(cc2)-c1c(nc(nc1N)N)CC,training
2.33787163,S(CC(=O)Nc1ccccc1[N+](=O)[O-])c1nnnn1-c1c2c(ccc1)cccc2,training
1.167729688,s1cccc1C1=NN(CCC(C)(C)C)C(=O)C(=C1O)C=1Nc2c(S(=O)(=O)N=1)cc(OCC(=O)N)cc2,training
1.586781064,CCC(C)(CC)C1=NOC(NC(=O)C2=C(OC)C=CC=C2OC)=C1,training
1.240033002,Clc1cc(ccc1N(CC)C(=O)NCC(=O)Nc1ccc(cc1Cl)-c1ccc(cc1)CC(O)=O)C(C)(C)C,training
1.317625173,o1nc(nc1-c1cc(C#N)c(OC(C)C)cc1)-c1ccc2c(CCN(C2)C(CO)CO)c1C,training
1.410429783,O(C(=O)C(C(n1ncnc1)c1ccc(Nc2cc3c(cc2)cccc3)cc1)(C)C)C,training
0.636787309,O1CC(Cc2cc(ccc12)C(=O)N(C)C)C(=O)Nc1ccc(cc1)-c1cn[nH]c1,training
0.350500468,Clc1cc2c(NC(=CC2=O)C)cc1OC,training
3.103026338,O1CCN(CC1)CCCNc1cc(nc2c1ccc1c2ccc2c1nc(cc2NCCCN1CCOCC1)C)C,training
0.88112089,Clc1cc(ccc1Cl)C1(CCCCC1)C(NC)C,training
1.790859136,CC(=O)OC1(C(C)=O)C(=C)CC2C3C=C(C)C4=CC(=O)CCC4(C)C3CCC12C,training
1.380959581,O1CC(Cc2c1cccc2)C(=O)Nc1ccc(cc1OC)-c1cn[nH]c1,training
0.503295412,Clc1cc2nc([nH]c2cc1)C(=O)N1CCN(CC1)C,training
0.142014065,P(Oc1ccccc1)(OC[C@H]1O[C@@H](N2C=CC(=NC2=O)N)C(F)(F)[C@@H]1O)(=O)N[C@H](C(OCC(C)(C)C)=O)C,training
0.863564107,Fc1ccc(cc1)C[C@H](N)C=1NC(=O)c2cc(ccc2N=1)-c1cn[nH]c1,training
1.874335674,Clc1cc(Nc2ncnc3nc(sc23)Nc2ccc(cc2)CCN2CCOCC2)ccc1F,training
1.452280998,Oc1c2ncccc2ccc1C(Nc1ncccc1)c1ccccc1,training
1.538160263,Clc1ccc(cc1)-c1n[nH]c(c1-c1ccncc1)C1CCN(CC1)CCOC,training
1.012027925,CC(C)CC1=CC=C(C=C1)C(C)C(O)=O,training
2.697899221,O1[C@H]2[C@@H](NC[C@H](C2)C)[C@@H](C)[C@]12CC(=C1[C@H]([C@H]3[C@H](C1)[C@@]1([C@@H](C[C@H](OC)CC1)CC3)C)CC2)C,training
1.538740022,s1cc(nc1NC(=O)C1Oc2c(OC1)cccc2)-c1ccncc1,training
2.683833648,CC(C)(C)C1=CC(O)=C(C=C1O)C(C)(C)C,training
1.035022779,O(C)c1cc(ccc1)CN(CCN(C)C)C(=O)Nc1ccc(cc1)-c1cn[nH]c1,training
3.472863031,Clc1cc(Cl)c(O)cc1OC1CN(C1)C(CCC(C(=O)N)(c1ccccc1)c1ccccc1)(C)C,training
1.412650936,S(=O)(=O)(N)c1ccc(NC(=O)C2(NC(=O)c3cc4n(C)c(c(c4cc3)C3CCCCC3)-c3ncccc3)CCC2)cc1,training
1.574829839,o1cc(cc1)-c1nc2cc(ccc2n1C1CCCCC1)C(=O)NC1(CCCC1)C(=O)Nc1ccc(cc1)\C=C\C(O)=O,training
0.86929709,Clc1cc(cc(Cl)c1)C(=O)NCC1(CCN(CC1)CCNC(=O)NC(C)(C)C)CO,training
1.692721171,CC(C)CC1N2C(=O)C(NC(=O)C3CN(C)C4CC5=C(Br)NC6=CC=CC(=C56)C4=C3)(OC2(O)C2CCCN2C1=O)C(C)C,training
0.755241235,O(C)c1cc(ccc1[C@H]1c2c(NC(C)=C1C(=O)N)c(cnc2OCC)C)C#N,training
1.12451561,Clc1cc(C(N2CCN(CC2)CC)c2ccc(cc2)C(F)(F)F)c(O)c2ncccc12,training
-0.385436285,Oc1cc(ccc1)[C@@]1(O)CCCC[C@@H]1CN(C)C,training
1.171950068,O=C1N(c2c(N1CCN(C)C)cccc2)C1CCN(CC1)C(=O)C1CCN(CC1)Cc1ccncc1,training
0.540589572,O(C)c1ccc(OC)cc1C(O)CNC(=O)CN,training
1.387934531,S(=O)(=O)(CC(C)C)CCCOc1cc2ncnc(N3CCN(CC3)C(=O)Nc3ccc(OC(C)C)cc3)c2cc1OC,training
1.070129115,Brc1ccc(cc1)-c1ccc(S(=O)(=O)Nc2cccc(CO)c2Cl)cc1,training
1.011382735,Clc1cc(ccc1Cl)[C@@]12[C@@H](CCCC1)CN(C2)C,training
0.67916874,O=C(N1CCC(n2c3c4cc[nH]c4ncc3nc2)CC1)c1ccccc1,training
1.458592759,O=C1N(c2c(N1Cc1nc3c(n1CCCCCO)cccc3)cncc2)C1CC1,training
0.062033164,CCCCNC(=O)NS(=O)(=O)C1=CC=C(C)C=C1,training
1.536499543,O(C)c1cc(ccc1)CN(C(=O)c1c2c(n(c1)C)cc(cc2)-c1cn[nH]c1)CCCN(C)C,training
2.230821883,S(=O)(=O)(C)C1=NN(C2C1CCN(C2=O)c1ccc(cc1)C1(CC1)CN1CCCC1)c1ccc(OC)cc1,training
1.360681521,Clc1cccc(S(=O)(=O)N2C[C@H](CCC2)C(=O)NC2CCCCC2)c1C,training
1.482887915,S(=O)(=O)(Nc1cc2S(=O)(=O)N=C(Nc2cc1)C=1C(=O)N(C2C(CCC2)C=1O)CCC(C)C)C,training
1.34037132,O(C)c1ccc(cc1)C(Nc1ncccc1)c1ccc2c(nccc2)c1O,training
1.852960748,O1[C@H]2[C@@H](NC[C@H](C2)C)[C@@H](C)[C@]12CC(=C1[C@H]([C@H]3[C@H](C1)[C@@]1([C@@H](C/C(=N/OC)/CC1)CC3)C)CC2)C,training
0.835619465,O(CCc1cc2c(nc1)N(c1nc(ccc1N(C)C2=O)C)CC)c1ccc(cc1C)C(O)=O,training
1.01536825,S(=O)(=O)(NN1CC(N(CCc2ccc(OC)cc2)C1=O)c1ccc(cc1)C(F)(F)F)C,training
1.631728849,O1Cc2cc(OC)ccc2N(C2CCN(CC2)CC(=O)Nc2cc3c4c(n(c3cc2)CC)cccc4)C1=O,training
0.343265972,[nH]1c2ncc3ncn(c3c2cc1)C1CCC(N)CC1,training
0.404257459,OC(=O)\C=C\c1ccc(NC(=O)C(NC(=O)c2cc3n(C)c(c(c3cc2)C2CCCCC2)-c2c3ncccc3ccc2)(C)C)cc1,training
0.765412696,Clc1cc(S(=O)(=O)\N=C(/NCC)\N2N=CC3(CCOCC3)C2)ccc1,training
2.085356386,S(=O)(=O)(CCCO)c1cc(Oc2cc(-n3c4c(nc3C)c(ccc4)C(F)(F)F)ccc2)ccc1,training
0.883707774,O=C(Nc1c(cccc1C)C)CN(CC)CC,training
1.433837851,Clc1cnc(nc1-c1n2c(nc1)C=CC=C2)Nc1ccc(N2CCN(CC2)C(=O)[C@H](O)C)cc1OC,training
0.78801595,O=C1N(CC(=O)NCCONC(N)=N)C(=CN=C1NCCc1ccc(cc1)CC)C,training
1.170382797,s1cccc1C1=NN(CCC(C)C)C(=O)C(=C1O)C=1Nc2c(S(=O)(=O)N=1)cc(OC(C(=O)N)(C)C)cc2,training
1.378286842,O(C)c1cc(ccc1)CNC(=O)c1c2ccc(nc2n(c1)C)-c1cn[nH]c1,training
2.166708567,S(=O)(=O)(C=1C(N2C(=NC=1SC)C=CC=C2)=N)c1ccc(OC(F)(F)F)cc1,training
-0.38639576,O(C)c1cc(ccc1)[C@@]1(O)CCCC[C@@H]1CN(C)C,training
2.035150244,NC1=CC(Cl)=CC(Cl)=C1,training
2.662198256,o1c(ccc1C(=O)N)-c1ccc(NC(=O)C(NC(=O)c2cc3n(C)c(c(c3cc2)C2CCCCC2)-c2ncccc2)(C)C)cc1,training
1.767742007,FC(F)(F)c1ccc(cc1)C(=O)N[C@@H](C1CCCCC1)c1nnn(c1)C1(CC1)C#N,training
0.549591239,Clc1ccc(cc1)C(=O)c1n(C)c(nc1)CCCCN1CCCCC1,training
2.57692945,S(=O)(=O)(CC)c1cc(Oc2cc(ccc2)-c2n3c(nc2C)C(=CC=C3)C(F)(F)F)ccc1,training
1.664191927,Fc1cc(ccc1)C(=O)N[C@@H](Cc1c2c([nH]c1)cccc2)C(=O)Nc1ccncc1,training
1.230455211,O[C@@H]1Cc2c(cccc2)[C@@H]1NC(=O)[C@H](Cc1ccccc1)C[C@H](O)CN1CCN(C[C@H]1C(=O)NC(C)(C)C)Cc1cccnc1,training
1.099520216,Ic1cc(F)c(Nc2c(ccc(F)c2F)-c2oc(nn2)NCCCCO)cc1,training
1.695358767,S(=O)(=O)(N1CCN(CC1)CC)c1cc(C=2NC(=O)c3nn(CCOC)c(c3N=2)CC)c(OCC(C)C)nc1,training
0.595183608,Fc1ccc(nc1CN1CCCCC1)-c1ccc(cc1)CN1CC(=O)N(CC)C1=O,training
2.84235614,FC1(F)CCc2n(c3c(cc(cc3)-c3onc(n3)C)c2C1)CCCOc1nc(cc(n1)CC)CC,training
0.798510146,s1c(ccc1C(=O)c1cc(O)ccc1)-c1cc(C)c(O)cc1,training
1.286283687,O(CCn1nncc1)c1cc2ncnc(N3CCN(CC3)C(=O)Nc3ccc(cc3)C#N)c2cc1OC,training
1.09791044,O=C1N2C(=Nc3c1cc1c(c3)cccc1)C(=CC=C2)C(=O)NCCN1CCCCC1,training
1.625148877,S(=O)(=O)(Nc1cc2S(=O)(=O)N=C(Nc2cc1)C=1C(=O)N(Cc2ccc(F)cc2)[C@@H](CC=1O)CCC(C)C)C,valid
0.954867559,CC1CN(N=CC2=CC=CN=C2)C(=O)N=N1,valid
3.06427212,s1c2nc(OC)ccc2nc1NC(=O)C(CC1CCCC1)c1ccc(S(=O)(=O)NC2CCCCC2)cc1,valid
0.352313413,S(=O)(=O)(N1CCC(CC1)CCc1c(noc1C)C)CC1(N(O)C=O)CCOCC1,valid
1.045536467,s1nnc(C)c1C\1=NNC(=O)/C/1=C\c1c2c(n(c1)C)cccc2OCc1ccccc1,valid
1.301340008,S(=O)(=O)(NN1C[C@@H](N(CCc2ccc(OC)cc2)C1=O)c1ccc(OC)cc1)C,valid
1.773981274,Clc1ccc(cc1)[C@@H](N1S(=O)(=O)C(n2c(C1)cnc2)CC(C)C)C,valid
2.07749426,Clc1ccccc1CN1CCc2sccc2C1,valid
2.539230489,S(=O)(=O)(C)c1cc(Oc2cc(-n3c4c(nc3C3CC3)c(ccc4)C(F)(F)F)ccc2)ccc1,valid
1.465476877,O(C)c1ccccc1CNc1nc(NC2CCCC2)c(cn1)C(=O)NCCCO,valid
0.640124483,O=C1N(Cc2ccccc2C#N)C(=NC=C1c1ccccc1)N1C[C@H](N)CCC1,valid
1.646848546,CC1=CC=C(O)C=C1,valid
1.469927491,S1N(c2c(cc(S(=O)(=O)N)cc2)C1=O)C,valid
1.015863562,O(C)c1ccc(cc1-c1cnc(OC)nc1)C1=Nc2c(n(nc2C(C)(C)C)CCO)C(=O)NC1,valid
1.13012407,O1CC(Cc2cc(ccc12)C)C(=O)Nc1ccc(cc1)-c1cn[nH]c1,valid
0.947239783,FC(F)(F)CCOc1ncc(cc1)C(=O)NCc1ccccc1OC(F)(F)F,valid
0.043413872,Clc1cc(Cl)ccc1CNC(=O)N1CCC(CC1)C(=O)NC1CCOCC1,valid
1.874574364,CN(C)C1=CC=C(C=C1)C(=O)C1=CC=C(C=C1)N(C)C,valid
3.572804069,O1[C@H]2[C@@H](NC[C@H](C2)C)[C@@H](C)[C@]12CC(=C1[C@H]([C@H]3[C@H](C1)[C@@]1([C@@H](Cc4nn(cc4C1)C)CC3)C)CC2)C,valid
1.0233252,S(=O)(=O)(Nc1n(nc(C)c1C(=O)N[C@H](C(C)(C)C)C)C1CCOCC1)c1ccc(cc1)C1CC1,valid
0.658122769,s1c2c(nc(nc2NCCCN(C)C)NC)cc1-c1ccc(cc1)C(F)(F)F,valid
0.892129579,CCCN(CCC)C1=C(C(N)=C(C=C1[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O,valid
1.061000144,Clc1cc(S(=O)(=O)\N=C(/NCC)\N2N=CC(C2)(CF)CF)ccc1,valid
1.256310473,Clc1cc(S(=O)(=O)N)ccc1NC(=O)CSc1nnnn1-c1ccc(cc1Cl)C(C)(C)C,valid
0.815178384,Brc1cc(ccc1OCCc1cc2c(nc1)N(c1ncccc1N(C)C2=O)CC)C(O)=O,valid
0.471728353,[O-][N+](=O)\N=C1/NCCN1CC1=CN=C(Cl)C=C1,valid
0.746635215,O(C)c1ccccc1N1CCN(CC1)C(=O)c1[nH]nc(c1)-c1ccccc1,valid
0.762318379,Clc1cc(ccc1Cl)C1(CCCCC1)C(N)CC,valid
2.615579539,CC(=O)OCC(COC(C)=O)OC(C)=O,valid
0.709826084,S(=O)(=O)(C)c1ccccc1N1CCC(N2CCc3c(n(nc3C(=O)N)-c3ccc(OC)cc3)C2=O)CC1,valid
1.678849324,OC1=CC=C(C=C1)C1(C2=C(C=CC=C2)C2=C1C=CC=C2)C1=CC=C(O)C=C1,valid
1.532934884,S(=O)(=O)(N1CCN(C[C@H]1C)c1ccc(F)cc1C(F)(F)F)c1ccc(cc1)[C@@](O)(C(=O)N)C(F)(F)F,valid
2.559481763,Clc1cc(S(=O)(=O)N2CCN(CC2)c2ccccc2C(F)(F)F)ccc1Cl,valid
0.502674846,O(C)c1ccc(-n2nc(c3c2C(=O)N(CC3)c2ccc(cc2)C2(CC2)CC(=O)N)C(=O)N)cc1,valid
1.296928441,O(C)c1cc2CCCN(c2cc1)c1nc(nc2c1cccc2)NC,valid
1.625605732,OC1=CC2=C(C=CC=C2)C2=CC=CC=C12,valid
0.166648748,FC(F)(F)c1cnc(nc1NC)Nc1cn(nc1C)C(C#N)(C)C,valid
1.360459154,Ic1cc(F)c(Nc2n(C)c(cc2C(=O)N2CC(O)C2)C(=O)C)cc1,valid
2.116217796,O(CCOC)c1nc(N)c2NC(=O)N(c2n1)Cc1cc(ccc1)CC(OC)=O,valid
3.016027729,Fc1ccc(O)cc1OC1CN(C1)C(CCC(C(=O)N)(c1ccccc1)c1ccccc1)(C)C,valid
1.063835621,O(C)c1ccccc1CC(N1CCNCC1)c1ccccc1,valid
1.627645553,Clc1ccc(Cl)cc1CNc1nc(NC2CCC(N(C)C)CC2)c(cn1)C(=O)NC1CCN(CC1)C,valid
0.138802737,Clc1cc(Nc2nc(NC)c(cn2)C(F)(F)F)c(OC)cc1C(=O)N1CCOCC1,valid
3.083890084,CCC(=O)OC1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,valid
1.232785652,[nH]1c2ncnc(N(C)C3CCC(CC3)C)c2cc1,valid
0.613509445,O=C1C=C2CC[C@@H]3[C@@H]([C@]2(C=C1)C)[C@@H](O)C[C@]1([C@H]3CC[C@]1(O)C(=O)CO)C,valid
0.584272648,O=C(N)c1cc(c(nc1)-c1ccc(cc1)C1(N)CCC1)-c1ccccc1,valid
0.674178861,O=C1N(N(C)C(=C1)C)c1ccccc1,valid
1.525937355,C1=CC=C(C=C1)C1=CC=CC=C1,valid
0.497355811,Clc1cc(F)c(cc1)-c1n[nH]c(c1-c1ncncc1)C1CCN(CC1)C(=O)CO,valid
2.221147844,o1nc2c(n1)cccc2[C@H]1C(C(OC(C)C)=O)=C(NC(C)=C1C(OC)=O)C,valid
